,loja,data,venda,loja_web,index,c_br,c_uy,s_al,s_am,s_ap,s_ba,s_ce,s_df,s_es,s_ex,s_go,s_ma,s_mg,s_ms,s_mt,s_pa,s_pb,s_pe,s_pi,s_pr,s_rj,s_rn,s_ro,s_rr,s_rs,s_sc,s_se,s_sp,s_to,week_of_year,year,store_avg,store_std,holiday,forecast
1532,renner_br_rj_56,2022-04-24,102,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,175.52363636363637,129.79206554600862,1,148.95407
1533,renner_br_rj_56,2022-05-01,127,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,175.52363636363637,129.79206554600862,1,155.48087
1534,renner_br_rj_56,2022-05-08,91,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,175.52363636363637,129.79206554600862,0,154.4676
1535,renner_br_rj_56,2022-05-15,56,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,175.52363636363637,129.79206554600862,1,153.98882
1536,renner_br_rj_56,2022-05-22,86,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,175.52363636363637,129.79206554600862,0,153.26425
1537,renner_br_rj_56,2022-05-29,80,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,175.52363636363637,129.79206554600862,0,160.545
1538,renner_br_rj_70,2022-04-10,106,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,166.95636363636365,130.2046602982049,0,131.57816
1539,renner_br_rj_70,2022-04-17,148,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,166.95636363636365,130.2046602982049,1,132.83195
1540,renner_br_rj_70,2022-04-24,88,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,166.95636363636365,130.2046602982049,1,134.12465
1541,renner_br_rj_70,2022-05-01,117,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,166.95636363636365,130.2046602982049,1,141.43414
1542,renner_br_rj_70,2022-05-08,105,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,166.95636363636365,130.2046602982049,0,140.28749
1543,renner_br_rj_70,2022-05-15,42,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,166.95636363636365,130.2046602982049,1,140.0882
1544,renner_br_rj_70,2022-05-22,50,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,166.95636363636365,130.2046602982049,0,139.21928
1545,renner_br_rj_70,2022-05-29,78,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,166.95636363636365,130.2046602982049,0,145.4573
1546,renner_br_rj_71,2022-04-10,40,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,72.40363636363637,54.37515656034634,0,57.478912
1547,renner_br_rj_71,2022-04-17,46,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,72.40363636363637,54.37515656034634,1,59.32049
1548,renner_br_rj_71,2022-04-24,36,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,72.40363636363637,54.37515656034634,1,59.652615
1549,renner_br_rj_71,2022-05-01,72,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,72.40363636363637,54.37515656034634,1,60.395306
1550,renner_br_rj_71,2022-05-08,37,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,72.40363636363637,54.37515656034634,0,59.22877
1551,renner_br_rj_71,2022-05-15,32,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,72.40363636363637,54.37515656034634,1,60.298275
1552,renner_br_rj_71,2022-05-22,19,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,72.40363636363637,54.37515656034634,0,59.10201
1553,renner_br_rj_71,2022-05-29,26,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,72.40363636363637,54.37515656034634,0,60.25543
1554,renner_br_rj_75,2022-04-10,205,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,235.06545454545451,185.45500193810344,0,198.29944
1555,renner_br_rj_75,2022-04-17,243,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,235.06545454545451,185.45500193810344,1,201.77515
1556,renner_br_rj_75,2022-04-24,142,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,235.06545454545451,185.45500193810344,1,202.27716
1557,renner_br_rj_75,2022-05-01,228,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,235.06545454545451,185.45500193810344,1,210.98065
1558,renner_br_rj_75,2022-05-08,159,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,235.06545454545451,185.45500193810344,0,207.9794
1559,renner_br_rj_75,2022-05-15,82,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,235.06545454545451,185.45500193810344,1,209.20418
1560,renner_br_rj_75,2022-05-22,117,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,235.06545454545451,185.45500193810344,0,207.30286
1561,renner_br_rj_75,2022-05-29,117,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,235.06545454545451,185.45500193810344,0,229.8299
1562,renner_br_rj_76,2022-04-10,163,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,191.89818181818185,141.27135390672217,0,167.55121
1563,renner_br_rj_76,2022-04-17,194,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,191.89818181818185,141.27135390672217,1,169.29607
1564,renner_br_rj_76,2022-04-24,154,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,191.89818181818185,141.27135390672217,1,169.06131
1565,renner_br_rj_76,2022-05-01,186,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,191.89818181818185,141.27135390672217,1,172.24846
1566,renner_br_rj_76,2022-05-08,117,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,191.89818181818185,141.27135390672217,0,170.6233
1567,renner_br_rj_76,2022-05-15,66,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,191.89818181818185,141.27135390672217,1,170.43854
1568,renner_br_rj_76,2022-05-22,80,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,191.89818181818185,141.27135390672217,0,170.06555
1569,renner_br_rj_76,2022-05-29,103,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,191.89818181818185,141.27135390672217,0,178.25917
1570,renner_br_rj_8,2022-04-10,171,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,206.55272727272728,170.24589328524502,0,167.4886
1571,renner_br_rj_8,2022-04-17,180,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,206.55272727272728,170.24589328524502,1,168.97401
1572,renner_br_rj_8,2022-04-24,152,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,206.55272727272728,170.24589328524502,1,170.70868
1573,renner_br_rj_8,2022-05-01,224,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,206.55272727272728,170.24589328524502,1,178.73064
1574,renner_br_rj_8,2022-05-08,158,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,206.55272727272728,170.24589328524502,0,177.45306
1575,renner_br_rj_8,2022-05-15,99,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,206.55272727272728,170.24589328524502,1,177.3426
1576,renner_br_rj_8,2022-05-22,121,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,206.55272727272728,170.24589328524502,0,176.90923
1577,renner_br_rj_8,2022-05-29,75,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,206.55272727272728,170.24589328524502,0,188.82005
1578,renner_br_rj_81,2022-04-10,3896,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,2116.96,1951.5030839625465,0,3532.0334
1579,renner_br_rj_81,2022-04-17,3147,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,2116.96,1951.5030839625465,1,3516.8743
1580,renner_br_rj_81,2022-04-24,3549,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,2116.96,1951.5030839625465,1,3530.3225
1581,renner_br_rj_81,2022-05-01,4674,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,2116.96,1951.5030839625465,1,3530.9016
1582,renner_br_rj_81,2022-05-08,3650,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,2116.96,1951.5030839625465,0,3509.7927
1583,renner_br_rj_81,2022-05-15,2216,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,2116.96,1951.5030839625465,1,3506.8977
1584,renner_br_rj_81,2022-05-22,4579,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,2116.96,1951.5030839625465,0,3478.3809
1585,renner_br_rj_81,2022-05-29,3118,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,2116.96,1951.5030839625465,0,3497.789
1586,renner_br_rj_85,2022-04-10,70,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,97.93818181818182,64.17562436864567,0,76.49075
1587,renner_br_rj_85,2022-04-17,82,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,97.93818181818182,64.17562436864567,1,79.95117
1588,renner_br_rj_85,2022-04-24,66,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,97.93818181818182,64.17562436864567,1,80.63818
1589,renner_br_rj_85,2022-05-01,92,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,97.93818181818182,64.17562436864567,1,82.821014
1590,renner_br_rj_85,2022-05-08,72,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,97.93818181818182,64.17562436864567,0,81.6847
1591,renner_br_rj_85,2022-05-15,50,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,97.93818181818182,64.17562436864567,1,82.648476
1592,renner_br_rj_85,2022-05-22,57,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,97.93818181818182,64.17562436864567,0,81.55535
1593,renner_br_rj_85,2022-05-29,43,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,97.93818181818182,64.17562436864567,0,84.04282
1594,renner_br_rj_90,2022-04-10,262,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,191.6109090909091,121.65590110930904,0,179.73494
1595,renner_br_rj_90,2022-04-17,278,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,191.6109090909091,121.65590110930904,1,179.94937
1596,renner_br_rj_90,2022-04-24,236,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,191.6109090909091,121.65590110930904,1,177.17664
1597,renner_br_rj_90,2022-05-01,255,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,191.6109090909091,121.65590110930904,1,179.60724
1598,renner_br_rj_90,2022-05-08,170,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,191.6109090909091,121.65590110930904,0,177.96309
1599,renner_br_rj_90,2022-05-15,87,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,191.6109090909091,121.65590110930904,1,177.57027
1600,renner_br_rj_90,2022-05-22,114,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,191.6109090909091,121.65590110930904,0,177.48311
1601,renner_br_rj_90,2022-05-29,141,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,191.6109090909091,121.65590110930904,0,185.96237
1602,renner_br_rj_94,2022-04-10,231,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,248.60363636363635,227.4536593242968,0,236.573
1603,renner_br_rj_94,2022-04-17,226,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,248.60363636363635,227.4536593242968,1,241.38843
1604,renner_br_rj_94,2022-04-24,192,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,248.60363636363635,227.4536593242968,1,242.97472
1605,renner_br_rj_94,2022-05-01,223,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,248.60363636363635,227.4536593242968,1,253.98363
1606,renner_br_rj_94,2022-05-08,180,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,248.60363636363635,227.4536593242968,0,251.66765
1607,renner_br_rj_94,2022-05-15,106,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,248.60363636363635,227.4536593242968,1,251.1406
1608,renner_br_rj_94,2022-05-22,127,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,248.60363636363635,227.4536593242968,0,248.9304
1609,renner_br_rj_94,2022-05-29,135,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,248.60363636363635,227.4536593242968,0,269.86072
1610,renner_br_rj_98,2022-04-10,138,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2022,138.6279069767442,132.37387035514467,0,120.733826
1611,renner_br_rj_98,2022-04-17,135,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2022,138.6279069767442,132.37387035514467,1,122.758705
1612,renner_br_rj_98,2022-04-24,121,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2022,138.6279069767442,132.37387035514467,1,123.156654
1613,renner_br_rj_98,2022-05-01,175,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2022,138.6279069767442,132.37387035514467,1,128.84505
1614,renner_br_rj_98,2022-05-08,92,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2022,138.6279069767442,132.37387035514467,0,127.51102
1615,renner_br_rj_98,2022-05-15,66,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2022,138.6279069767442,132.37387035514467,1,127.42918
1616,renner_br_rj_98,2022-05-22,72,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2022,138.6279069767442,132.37387035514467,0,126.372894
1617,renner_br_rj_98,2022-05-29,68,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2022,138.6279069767442,132.37387035514467,0,128.51837
1618,renner_br_rn_26,2022-04-10,130,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2022,164.26545454545453,96.81914854450991,0,129.1076
1619,renner_br_rn_26,2022-04-17,96,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2022,164.26545454545453,96.81914854450991,1,133.00134
1620,renner_br_rn_26,2022-04-24,100,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2022,164.26545454545453,96.81914854450991,1,136.89369
1621,renner_br_rn_26,2022-05-01,116,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2022,164.26545454545453,96.81914854450991,1,152.68703
1622,renner_br_rn_26,2022-05-08,88,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2022,164.26545454545453,96.81914854450991,0,150.6106
1623,renner_br_rn_26,2022-05-15,98,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,2022,164.26545454545453,96.81914854450991,1,151.40411
1624,renner_br_rn_26,2022-05-22,98,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,2022,164.26545454545453,96.81914854450991,0,150.26309
1625,renner_br_rn_26,2022-05-29,123,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,2022,164.26545454545453,96.81914854450991,0,162.46805
1626,renner_br_rn_28,2022-04-10,84,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2022,96.99272727272728,60.92270996311775,0,81.1864
1627,renner_br_rn_28,2022-04-17,72,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2022,96.99272727272728,60.92270996311775,1,88.24203
1628,renner_br_rn_28,2022-04-24,49,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2022,96.99272727272728,60.92270996311775,1,90.33741
1629,renner_br_rn_28,2022-05-01,67,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2022,96.99272727272728,60.92270996311775,1,99.758194
1630,renner_br_rn_28,2022-05-08,100,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2022,96.99272727272728,60.92270996311775,0,98.62188
1631,renner_br_rn_28,2022-05-15,66,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,2022,96.99272727272728,60.92270996311775,1,99.585655
1632,renner_br_rn_28,2022-05-22,57,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,2022,96.99272727272728,60.92270996311775,0,98.49253
1633,renner_br_rn_28,2022-05-29,141,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,2022,96.99272727272728,60.92270996311775,0,102.18518
1634,renner_br_rn_52,2022-04-10,60,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2022,89.93181818181819,46.34571690768311,0,70.82065
1635,renner_br_rn_52,2022-04-17,40,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2022,89.93181818181819,46.34571690768311,1,77.21028
1636,renner_br_rn_52,2022-04-24,61,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2022,89.93181818181819,46.34571690768311,1,79.23939
1637,renner_br_rn_52,2022-05-01,67,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2022,89.93181818181819,46.34571690768311,1,82.573
1638,renner_br_rn_52,2022-05-08,52,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2022,89.93181818181819,46.34571690768311,0,81.406456
1639,renner_br_rn_52,2022-05-15,46,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,2022,89.93181818181819,46.34571690768311,1,82.573
1640,renner_br_rn_52,2022-05-22,31,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,2022,89.93181818181819,46.34571690768311,0,81.360695
1641,renner_br_rn_52,2022-05-29,52,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,2022,89.93181818181819,46.34571690768311,0,83.99231
1642,renner_br_rn_6,2022-04-10,256,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2022,247.4436363636364,151.70291121596884,0,221.72202
1643,renner_br_rn_6,2022-04-17,165,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2022,247.4436363636364,151.70291121596884,1,223.73433
1644,renner_br_rn_6,2022-04-24,157,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2022,247.4436363636364,151.70291121596884,1,226.40512
1645,renner_br_rn_6,2022-05-01,182,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2022,247.4436363636364,151.70291121596884,1,242.39963
1646,renner_br_rn_6,2022-05-08,189,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2022,247.4436363636364,151.70291121596884,0,240.30473
1647,renner_br_rn_6,2022-05-15,180,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,2022,247.4436363636364,151.70291121596884,1,239.82707
1648,renner_br_rn_6,2022-05-22,180,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,2022,247.4436363636364,151.70291121596884,0,238.59448
1649,renner_br_rn_6,2022-05-29,205,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,2022,247.4436363636364,151.70291121596884,0,265.83682
1650,renner_br_ro_46,2022-04-10,69,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2022,129.75471698113208,48.133190875534815,0,97.62664
1651,renner_br_ro_46,2022-04-17,86,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2022,129.75471698113208,48.133190875534815,1,101.54839
1652,renner_br_ro_46,2022-04-24,76,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,2022,129.75471698113208,48.133190875534815,1,101.96585
1653,renner_br_ro_46,2022-05-01,96,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2022,129.75471698113208,48.133190875534815,1,110.16963
1654,renner_br_ro_46,2022-05-08,81,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,2022,129.75471698113208,48.133190875534815,0,108.39359
